"Strings","Encrypted","algorithm","length","A",".","+","i","p","<","[","`","#","g","z","6",")","?",",","t","J","T","n","~","(","k",";","-","Z","G","D","f","{","\","=","r","X","@","c","y","h","/","^","Y","$","Q","0","e","o","I","V","b","H",">"," ","K","F","q","7","j","M","B","U","E","N","s","L","S","!","_","C","&","]","*",":","R","d","O","8","""","9","v","P","l","a","'","w","4","2","x","5","}","1","m","|","W","%","u","3"
"It’s overcast.","b""\xe05B\x92\x93\x82EE\x82\xb9+q'\xaa\x9a\x87""","ChaCha20","46","0.0","0.0","2.1739130434782608","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.565217391304348","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1739130434782608","2.1739130434782608","0.0","0.0","0.0","4.3478260869565215","0.0","0.0","0.0","0.0","0.0","2.1739130434782608","2.1739130434782608","0.0","0.0","2.1739130434782608","0.0","4.3478260869565215","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.521739130434782","4.3478260869565215","8.695652173913043","0.0","0.0","0.0","6.521739130434782","2.1739130434782608","0.0","0.0","6.521739130434782","19.565217391304348","2.1739130434782608","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.1739130434782608"
"For very rapid work the choice is limited to one kind of shutter—that is, the focal-plane, which in effect is a curtain with an adjustable slit which is placed directly in front of the plate.","ufsUbToddpJPeOu+Gpe9T0pwKpwdWC+lC4YktKHXuHN+qWHPT35f0QnDSRbhgql+bhrtW48vOnfjgNMiK7IYXkDyvypW7B2ATuDMmxAhh9VzTsJv+MzPnCOn5oJs4GOOJQKyTQMWhtqMyxjq/DQvx2nnOyrQUxuKIS3+hy20dts8LobCJizKmFHRKXJipncSSKr1FJvgu0QkwWMOKH+PlDKnAGFO0FChdW+fVDNSJ6J7tii08OXCwXlhtpvadsmLSwCJaV7wSSY=","Blowfish","268","1.1194029850746268","0.0","2.9850746268656714","1.8656716417910446","2.6119402985074625","0.0","0.0","0.0","0.0","1.1194029850746268","1.1194029850746268","0.3731343283582089","0.0","0.0","0.0","2.2388059701492535","3.731343283582089","2.2388059701492535","2.9850746268656714","0.0","0.0","1.1194029850746268","0.0","0.0","0.0","1.1194029850746268","2.2388059701492535","1.4925373134328357","0.0","0.0","0.3731343283582089","1.1194029850746268","1.8656716417910446","0.0","0.3731343283582089","2.2388059701492535","2.9850746268656714","0.3731343283582089","0.0","1.1194029850746268","0.0","2.2388059701492535","2.2388059701492535","0.7462686567164178","1.1194029850746268","0.7462686567164178","1.1194029850746268","1.4925373134328357","1.8656716417910446","0.0","0.0","3.731343283582089","1.4925373134328357","1.4925373134328357","1.4925373134328357","0.7462686567164178","2.2388059701492535","0.3731343283582089","0.7462686567164178","0.0","1.1194029850746268","1.8656716417910446","0.7462686567164178","2.9850746268656714","0.0","0.0","2.6119402985074625","0.0","0.0","0.0","0.0","0.7462686567164178","2.2388059701492535","3.3582089552238807","1.1194029850746268","0.0","0.7462686567164178","2.2388059701492535","1.4925373134328357","1.4925373134328357","0.7462686567164178","0.0","2.2388059701492535","1.1194029850746268","1.1194029850746268","1.4925373134328357","0.7462686567164178","0.0","0.3731343283582089","1.1194029850746268","0.0","2.6119402985074625","0.0","2.2388059701492535","0.7462686567164178"
"Every day is a blank page—write a story worth remembering.","qbE8u5qDyLyHr2EOIgyEBIJPgXyVK2JcRn/lpOKdy0q2SE60rbCGNBS8VCwpNSTGL5mSsTuav50cT24beKp3gw==","Blowfish","88","0.0","0.0","0.0","0.0","3.4090909090909087","0.0","0.0","0.0","0.0","3.4090909090909087","0.0","1.1363636363636365","0.0","0.0","0.0","0.0","2.272727272727273","3.4090909090909087","1.1363636363636365","0.0","0.0","0.0","0.0","0.0","0.0","2.272727272727273","1.1363636363636365","0.0","0.0","0.0","2.272727272727273","2.272727272727273","1.1363636363636365","0.0","2.272727272727273","5.681818181818182","0.0","1.1363636363636365","0.0","0.0","0.0","0.0","3.4090909090909087","1.1363636363636365","0.0","2.272727272727273","2.272727272727273","3.4090909090909087","1.1363636363636365","0.0","0.0","3.4090909090909087","0.0","3.4090909090909087","0.0","0.0","0.0","2.272727272727273","0.0","4.545454545454546","2.272727272727273","1.1363636363636365","2.272727272727273","4.545454545454546","0.0","0.0","2.272727272727273","0.0","0.0","0.0","0.0","1.1363636363636365","1.1363636363636365","2.272727272727273","2.272727272727273","0.0","0.0","1.1363636363636365","1.1363636363636365","1.1363636363636365","1.1363636363636365","0.0","2.272727272727273","1.1363636363636365","4.545454545454546","0.0","3.4090909090909087","0.0","0.0","1.1363636363636365","0.0","0.0","0.0","2.272727272727273","1.1363636363636365"
"These substances can be either man-made or naturally occurring, but either way, they can have serious negative impacts on human health and the environment.","TaVEFTu0qSQLONP0+3tj9dqDuigQEa++7brbEfZqXeDqmmFKyTU9HMGUbilYKDGzmI+bWsqqstRRAmEpUbXzdHCJKyzzM8EKVjxdjTxLem6bPx6nxZG5JmJc8nxj8lVs/H/C2lYLjKAUAwartVOJp6LUEUyZDkrWUbgoqu70pbBy630VaysW0ii4MSzpcg+s13/jRKeVnL4ha3nhsNa3kQ==","Blowfish","216","1.3888888888888888","0.0","2.314814814814815","1.8518518518518516","1.8518518518518516","0.0","0.0","0.0","0.0","1.3888888888888888","2.314814814814815","1.8518518518518516","0.0","0.0","0.0","1.3888888888888888","1.8518518518518516","1.8518518518518516","1.8518518518518516","0.0","0.0","0.9259259259259258","0.0","0.0","1.3888888888888888","1.3888888888888888","1.8518518518518516","0.4629629629629629","0.0","0.0","0.9259259259259258","1.3888888888888888","0.9259259259259258","0.0","0.9259259259259258","2.314814814814815","0.9259259259259258","1.3888888888888888","0.0","0.9259259259259258","0.0","1.3888888888888888","2.314814814814815","1.3888888888888888","0.4629629629629629","0.4629629629629629","2.7777777777777777","3.7037037037037033","1.3888888888888888","0.0","0.0","2.7777777777777777","0.9259259259259258","3.2407407407407405","0.9259259259259258","2.7777777777777777","1.3888888888888888","0.4629629629629629","3.2407407407407405","2.7777777777777777","0.9259259259259258","2.7777777777777777","2.314814814814815","0.9259259259259258","0.0","0.0","0.9259259259259258","0.0","0.0","0.0","0.0","1.3888888888888888","1.3888888888888888","0.9259259259259258","1.3888888888888888","0.0","0.9259259259259258","0.0","0.9259259259259258","1.3888888888888888","2.7777777777777777","0.0","0.4629629629629629","0.9259259259259258","0.4629629629629629","2.314814814814815","0.4629629629629629","0.0","0.4629629629629629","2.7777777777777777","0.0","1.3888888888888888","0.0","1.3888888888888888","2.314814814814815"
"Often, the day after the festival of Diwali it is reported in the media how the bursting of crackers caused an increase in noise pollution in major cities of India.","b'\xb4s3\x8a\x04\xbb\xeb%\x1a;=\xe6\xe4+\xa9,K\x1f\xfc\x94rDw\xa4\xbd\xd6v$]`d\xfb\xfb_\xda\xaf*\x94\n\x05\xe1kP(\xc7}U\xc8w\xc2+3\xbb\x1a127\xb1\xc2\x8f@:r\xb8\x9d\xfd\xe2\xfb\t\xe1\xe8\x81\xab\xb6\nD*hI\xf1//\xb9\xefP\x0cL\xe0k\x83\xcf\xfc#N}\xf3X\xb3\x05\x02:\xb4\x1f\xda\xea\x8e*9\xdd\x13D\x02mg\xd6\xc6PL\x95?\x89Y.5""\x0f\r\xad\xdf\xfc\x9bdt\xd6\xf35\xe9\x8e^\'\xef\xce\xc1!JsI\xba\xc5\x14s\xe2 \x13\x04\xbe\xcauTX#\x8c\x01N'","ChaCha20","430","0.0","0.23255813953488372","0.46511627906976744","0.0","0.0","0.0","0.0","0.23255813953488372","0.46511627906976744","0.23255813953488372","0.0","1.3953488372093024","0.0","0.23255813953488372","0.23255813953488372","0.46511627906976744","0.23255813953488372","0.23255813953488372","0.46511627906976744","0.0","0.23255813953488372","0.46511627906976744","0.23255813953488372","0.0","0.0","0.0","0.6976744186046512","4.4186046511627906","0.0","21.16279069767442","0.23255813953488372","0.6976744186046512","0.46511627906976744","0.23255813953488372","3.488372093023256","0.0","0.23255813953488372","0.46511627906976744","0.23255813953488372","0.23255813953488372","0.23255813953488372","0.0","2.3255813953488373","3.953488372093023","0.0","0.46511627906976744","0.0","4.883720930232558","0.0","0.0","0.23255813953488372","0.23255813953488372","0.0","0.0","0.46511627906976744","0.0","0.0","0.0","0.23255813953488372","0.0","0.46511627906976744","0.6976744186046512","0.46511627906976744","0.0","0.23255813953488372","0.23255813953488372","0.0","0.0","0.23255813953488372","0.6976744186046512","0.46511627906976744","0.0","3.255813953488372","0.0","2.558139534883721","0.23255813953488372","2.3255813953488373","0.23255813953488372","0.6976744186046512","0.0","3.0232558139534884","0.6976744186046512","0.46511627906976744","2.0930232558139537","1.627906976744186","20.0","1.3953488372093024","0.46511627906976744","3.488372093023256","0.23255813953488372","0.0","0.0","0.23255813953488372","0.23255813953488372","1.8604651162790697"
"Resilient.","D0jUpwrJHG/75JKkp6C1MA==","Blowfish","24","4.166666666666666","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","0.0","8.333333333333332","4.166666666666666","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","4.166666666666666","4.166666666666666","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0"
"Be unique.","JkYdMBp+B942/xMWnwwuvw==","Blowfish","24","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.333333333333332","8.333333333333332","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","0.0","0.0","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","12.5","4.166666666666666","4.166666666666666","4.166666666666666","0.0","0.0","0.0","0.0","0.0","4.166666666666666","0.0","4.166666666666666","0.0"
"We need to either dispose of it properly or donate it for recycling.","b""m\xd5\x16\xde:\xe1\xe5\x04\xabJ(\x96\xe8\xb6\xe6'&\xab\xba\x9f\xd5\x0c\x8d\xa8\xd2e\x915O[^\xc3\xf0\x8d\x8b\x01\xa1\xe9;,\xd8\xc4\xbau\x90>\xee\xc1\x9e\xbb>mq\xa3\x1f\x86\xae%\x8e\xceu\\\x8d~\x8b\x03~\x98\xa7,\xeb\x88\xef\x0c0Phy\xa6\x16\x11\xdc)M\xc9\x9f\xb6Ss\xaa\xe0S\x0e\xc7\x99$""","AES","286","0.0","0.0","0.0","0.0","0.0","0.0","0.34965034965034963","0.0","0.0","0.0","0.0","2.797202797202797","0.34965034965034963","0.0","0.6993006993006993","0.0","0.34965034965034963","0.0","0.0","0.6993006993006993","0.34965034965034963","0.0","0.34965034965034963","0.0","0.0","0.0","0.0","1.7482517482517483","0.0","22.377622377622377","0.0","0.0","0.0","0.0","3.146853146853147","0.34965034965034963","0.34965034965034963","0.0","0.34965034965034963","0.0","0.34965034965034963","0.0","3.4965034965034967","5.944055944055944","0.0","0.0","0.0","4.195804195804196","0.0","0.6993006993006993","0.0","0.0","0.0","0.34965034965034963","0.6993006993006993","0.0","0.34965034965034963","0.0","0.0","0.0","0.0","0.34965034965034963","0.0","0.6993006993006993","0.0","0.0","0.0","0.34965034965034963","0.0","0.0","0.34965034965034963","0.0","3.146853146853147","0.34965034965034963","4.545454545454546","0.6993006993006993","3.8461538461538463","0.0","0.34965034965034963","0.0","4.195804195804196","0.34965034965034963","0.0","0.6993006993006993","0.34965034965034963","21.678321678321677","1.3986013986013985","0.0","3.4965034965034967","0.6993006993006993","0.0","0.0","0.34965034965034963","0.6993006993006993","1.048951048951049"
"The power of small habits compounds into extraordinary results over time.","AybzfrQ0y+3GWy67O4nrUOOoyGDXPtgB/prMocXX3VPgb4x89poqgBLP4gp0908M2WXqFbcGM+IyrB2REvxozDXGlcSF71WCSwCJaV7wSSY=","Blowfish","108","0.9259259259259258","0.0","1.8518518518518516","0.0","2.7777777777777777","0.0","0.0","0.0","0.0","3.7037037037037033","1.8518518518518516","0.9259259259259258","0.0","0.0","0.0","0.9259259259259258","0.9259259259259258","0.0","0.9259259259259258","0.0","0.0","0.0","0.0","0.0","0.0","3.7037037037037033","1.8518518518518516","0.9259259259259258","0.0","0.0","0.9259259259259258","3.7037037037037033","4.62962962962963","0.0","2.7777777777777777","4.62962962962963","0.0","0.9259259259259258","0.0","0.9259259259259258","0.0","0.9259259259259258","2.7777777777777777","0.0","3.7037037037037033","0.9259259259259258","1.8518518518518516","2.7777777777777777","0.0","0.0","0.0","0.0","1.8518518518518516","1.8518518518518516","2.7777777777777777","0.0","2.7777777777777777","2.7777777777777777","0.9259259259259258","0.9259259259259258","0.0","0.0","0.9259259259259258","3.7037037037037033","0.0","0.0","1.8518518518518516","0.0","0.0","0.0","0.0","0.9259259259259258","0.0","2.7777777777777777","1.8518518518518516","0.0","1.8518518518518516","0.9259259259259258","2.7777777777777777","0.9259259259259258","0.9259259259259258","0.0","1.8518518518518516","2.7777777777777777","1.8518518518518516","1.8518518518518516","0.0","0.0","0.9259259259259258","0.0","0.0","2.7777777777777777","0.0","0.0","1.8518518518518516"
"w;9""*?y+(Ymx;WH?","b'\xa2\xc4\xd6\xfc\xb1\n\xa2\x86=\xbb\x84\x1cwp\xe0\xe5\xff\xa8\xe5\xde.\x06\xe9\xc9\x85\x85IU\xb6j\x88\xb6\xa9\xc3f\x9f1\x1e\xff\x99d2\xf0M\x03\xc5S\xf9'","AES","154","0.0","0.6493506493506493","0.0","0.0","0.6493506493506493","0.0","0.0","0.0","0.0","0.0","0.0","3.2467532467532463","0.0","0.0","0.0","0.0","0.0","0.0","0.6493506493506493","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.844155844155844","0.0","22.727272727272727","0.6493506493506493","0.0","0.0","0.0","3.896103896103896","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.5974025974025974","3.896103896103896","0.0","0.6493506493506493","0.0","3.896103896103896","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6493506493506493","0.6493506493506493","0.0","0.6493506493506493","0.0","0.0","0.0","0.0","0.6493506493506493","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.948051948051948","0.0","4.545454545454546","0.0","4.545454545454546","0.0","0.0","0.0","2.5974025974025974","1.2987012987012987","0.6493506493506493","1.2987012987012987","1.948051948051948","22.07792207792208","3.2467532467532463","0.0","2.5974025974025974","0.0","0.0","0.0","0.0","0.0","1.2987012987012987"
"He also issued orders related to the development of data centres on government land, which spotlighted a role for clean energy in powering the centres.","9ND0KqRpGHh673eRJGzw0m0VV9OzZ4kc+iCxJbk3bJWjP4+42pUx0dY2TlS0AsDB5JV1Ib5OWjT+Mc3clT86viAiV14jDJwBnP/a/iMBfVHuwB9Cpf10FxUcvkMwGez/22Bz810gbHlqgWElessD2yNMYdIz6NgbuyV5dtc22r5rex1mEy1k4zEj6/oj7c8woHNK9++xIO0=","Blowfish","204","0.9803921568627451","0.0","2.450980392156863","1.9607843137254901","1.4705882352941175","0.0","0.0","0.0","0.0","1.4705882352941175","2.941176470588235","1.9607843137254901","0.0","0.0","0.0","0.49019607843137253","2.450980392156863","1.4705882352941175","0.49019607843137253","0.0","0.0","1.9607843137254901","0.0","0.0","0.49019607843137253","1.4705882352941175","1.9607843137254901","0.9803921568627451","0.0","0.0","0.49019607843137253","0.9803921568627451","0.0","0.0","2.941176470588235","1.4705882352941175","0.49019607843137253","1.9607843137254901","0.0","0.9803921568627451","0.0","0.0","3.9215686274509802","1.9607843137254901","0.9803921568627451","1.4705882352941175","2.941176470588235","2.450980392156863","1.9607843137254901","0.0","0.0","0.9803921568627451","0.49019607843137253","0.9803921568627451","0.9803921568627451","2.450980392156863","1.9607843137254901","2.450980392156863","0.9803921568627451","1.4705882352941175","1.9607843137254901","1.4705882352941175","0.0","0.49019607843137253","0.0","0.0","0.9803921568627451","0.0","0.0","0.0","0.0","0.9803921568627451","1.4705882352941175","1.4705882352941175","1.4705882352941175","0.0","1.9607843137254901","0.9803921568627451","0.9803921568627451","1.9607843137254901","0.49019607843137253","0.0","2.450980392156863","2.450980392156863","3.431372549019608","2.450980392156863","1.9607843137254901","0.0","2.941176470588235","0.9803921568627451","0.0","1.4705882352941175","0.0","0.9803921568627451","1.4705882352941175"
"H7F=Y2.SJl/;]","b'\xa6\x9cx6\x9eK\xa3\x85\xbb\xd9\xda\xafV'","ChaCha20","43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.651162790697675","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3255813953488373","0.0","20.930232558139537","0.0","0.0","0.0","0.0","2.3255813953488373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3255813953488373","0.0","0.0","2.3255813953488373","6.976744186046512","0.0","0.0","0.0","2.3255813953488373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.651162790697675","0.0","2.3255813953488373","0.0","6.976744186046512","0.0","0.0","0.0","9.30232558139535","4.651162790697675","0.0","0.0","0.0","23.25581395348837","2.3255813953488373","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3255813953488373"
"What time do you close?","b'\rU+\xd9\xb8\x13\xaa\xba.\xcb\xf3X\xe9\x96\xdb\xd7\xdb\xdaJj\x8c\xfe\xf1'","ChaCha20","75","0.0","1.3333333333333335","1.3333333333333335","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3333333333333335","0.0","0.0","0.0","0.0","1.3333333333333335","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","22.666666666666664","0.0","1.3333333333333335","1.3333333333333335","0.0","2.666666666666667","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.666666666666667","0.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3333333333333335","1.3333333333333335","0.0","0.0","1.3333333333333335","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.666666666666667","0.0","2.666666666666667","0.0","4.0","0.0","0.0","0.0","5.333333333333334","2.666666666666667","0.0","0.0","0.0","21.333333333333336","0.0","0.0","2.666666666666667","0.0","0.0","0.0","0.0","0.0","2.666666666666667"
"Keep improving","b'9\x0c\x82[\x9b\xf3{\xf6\xcc<\x13Q\xcc\x07\xda)o\xc6\x13\xa3\x1c\x81P\\\xad/{W\x1e\x01NN'","AES","90","0.0","0.0","0.0","0.0","0.0","1.1111111111111112","1.1111111111111112","0.0","0.0","0.0","0.0","2.2222222222222223","1.1111111111111112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2222222222222223","2.2222222222222223","22.22222222222222","0.0","0.0","0.0","0.0","7.777777777777778","0.0","0.0","1.1111111111111112","0.0","0.0","0.0","1.1111111111111112","3.3333333333333335","1.1111111111111112","1.1111111111111112","0.0","0.0","2.2222222222222223","0.0","0.0","0.0","0.0","0.0","0.0","1.1111111111111112","0.0","0.0","0.0","0.0","0.0","2.2222222222222223","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.2222222222222223","0.0","2.2222222222222223","0.0","2.2222222222222223","0.0","1.1111111111111112","0.0","3.3333333333333335","2.2222222222222223","0.0","0.0","1.1111111111111112","20.0","0.0","0.0","6.666666666666667","0.0","0.0","1.1111111111111112","0.0","0.0","4.444444444444445"
"Is there a discount on this item?","b'\xf5\xa2\xd5\xd9W\x1d\n\x1c24\x0e\xa3\x9d[9\x95\xcdG\xa3\xc2w`\x07\x9d\xf3\xcb\xa1\x91!\x82\xfcXC'","ChaCha20","100","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","0.0","22.0","0.0","0.0","1.0","0.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","6.0","0.0","1.0","0.0","6.0","0.0","0.0","0.0","4.0","2.0","1.0","1.0","4.0","21.0","3.0","0.0","4.0","0.0","0.0","1.0","0.0","0.0","3.0"
"The best way to grow is to challenge yourself daily.","b'b\xf9%Jz\x1b\xfe\xea\\Z\x99\x97\x97\x82\xa0@\x94()3\x84*ey\x93N\x9e\xc2v\r\x9dHD\x82\xc3x!\x83\x8d`\xbf\x02\x1f\xce\xd0+[\x8b\x08\xab\x9a\xa7\xfd\x1ft\x0b\xa8hy\x81\r\x0f/k\x05\xcd\x11\xde\x0b\x98\x8d\x84&\xfd\x005\x86G\x19D'","AES","227","0.0","0.0","0.4405286343612335","0.0","0.0","0.0","0.4405286343612335","0.4405286343612335","0.0","0.0","0.4405286343612335","0.4405286343612335","0.4405286343612335","0.0","0.0","0.4405286343612335","0.4405286343612335","0.0","0.0","0.0","0.4405286343612335","0.4405286343612335","0.0","0.0","0.4405286343612335","0.4405286343612335","0.881057268722467","3.524229074889868","0.0","22.46696035242291","0.0","0.881057268722467","0.0","0.4405286343612335","1.762114537444934","0.881057268722467","0.4405286343612335","0.4405286343612335","0.0","0.0","0.0","0.0","4.405286343612335","2.643171806167401","0.0","0.0","0.0","3.524229074889868","0.4405286343612335","0.0","0.0","0.0","0.0","0.0","1.3215859030837005","0.0","0.0","0.0","0.0","0.0","0.4405286343612335","0.0","0.0","0.0","0.4405286343612335","0.0","0.0","0.4405286343612335","0.0","0.4405286343612335","0.0","0.0","3.524229074889868","0.0","5.726872246696035","0.0","5.286343612334802","0.4405286343612335","0.0","0.0","2.643171806167401","0.881057268722467","0.0","1.3215859030837005","1.762114537444934","21.145374449339208","0.881057268722467","0.0","3.0837004405286343","0.0","0.0","0.0","0.4405286343612335","0.0","1.762114537444934"
